lon,name,eightd_station_services,station_type,external_id,capacity,lat,station_id,region_id,eightd_has_key_dispenser,short_name,electric_bike_surcharge_waiver,has_kiosk
-73.99333264,3 Ave & 14 St,NA,classic,66de07ec-0aca-11e7-82f6-3863bb44ef7c,25,40.6685455,66de07ec-0aca-11e7-82f6-3863bb44ef7c,71,FALSE,3850.03,FALSE,TRUE
-73.9153175,23 Ave & 27 St,NA,classic,a04bf523-3c76-4fad-88bf-e99037f9b796,21,40.776165,a04bf523-3c76-4fad-88bf-e99037f9b796,71,FALSE,7178.02,FALSE,TRUE
-73.9422395825386,W 168 St & Ft Washington Ave,NA,classic,7d455e9a-20b4-4b03-8248-0d982fdfa21b,48,40.84210236102173,7d455e9a-20b4-4b03-8248-0d982fdfa21b,71,FALSE,8226.07,FALSE,TRUE
-73.93323,Metropolitan Ave & Vandervoort Ave,NA,classic,faf021ad-9de5-44bd-b7f5-48127e8d5fea,24,40.71429,faf021ad-9de5-44bd-b7f5-48127e8d5fea,71,FALSE,5241.02,FALSE,TRUE
-73.96069399,Madison Ave & E 82 St,NA,classic,66de1f17-0aca-11e7-82f6-3863bb44ef7c,34,40.7781314,66de1f17-0aca-11e7-82f6-3863bb44ef7c,71,FALSE,7188.13,FALSE,TRUE
-73.99161100387573,South St & Pike St,NA,classic,d55dd622-0ced-4e4d-9ea5-2ef2cb6481a9,35,40.70991806921533,d55dd622-0ced-4e4d-9ea5-2ef2cb6481a9,71,FALSE,5159.07,FALSE,TRUE
-73.99073392152786,Main St & Plymouth St,NA,classic,cb04be8e-8edc-4c9d-bfc0-76f94e3a3d9b,45,40.703781673548306,cb04be8e-8edc-4c9d-bfc0-76f94e3a3d9b,71,FALSE,4936.21,FALSE,TRUE
-73.9347774,Broadway & 12 St,NA,classic,9bd28b11-cf11-4938-abb2-dfa5ec800e32,31,40.7668,9bd28b11-cf11-4938-abb2-dfa5ec800e32,71,FALSE,6901.01,FALSE,TRUE
-73.91422,Menahan St & Wyckoff Ave,NA,classic,db02e1ea-acc1-4f45-8e3c-d37468b0b5a6,20,40.70113,db02e1ea-acc1-4f45-8e3c-d37468b0b5a6,71,FALSE,4890.11,FALSE,TRUE
-73.97855266928671,Sterling Pl & 5 Ave,NA,classic,27c71510-d515-4add-b660-6efd6f225cd1,27,40.678970070475735,27c71510-d515-4add-b660-6efd6f225cd1,71,FALSE,4208.01,FALSE,TRUE
-73.89676,67 Ave & Fresh Pond Rd,NA,classic,ed1199e4-d9a6-4d9e-8c81-62bcd7510a11,30,40.70575,ed1199e4-d9a6-4d9e-8c81-62bcd7510a11,71,FALSE,5057.07,FALSE,TRUE
-73.96724467,E 58 St & 3 Ave,NA,classic,66db6e49-0aca-11e7-82f6-3863bb44ef7c,49,40.76095756,66db6e49-0aca-11e7-82f6-3863bb44ef7c,71,FALSE,6762.02,FALSE,TRUE
-73.944694,Monroe St & Tompkins Ave,NA,classic,66ddb595-0aca-11e7-82f6-3863bb44ef7c,19,40.686203,66ddb595-0aca-11e7-82f6-3863bb44ef7c,71,FALSE,4434.06,FALSE,TRUE
-73.97137,W 82 St & Central Park West,NA,classic,66dd9213-0aca-11e7-82f6-3863bb44ef7c,45,40.78275,66dd9213-0aca-11e7-82f6-3863bb44ef7c,71,FALSE,7304.08,FALSE,TRUE
-73.95005,Winthrop St & Nostrand Ave,NA,classic,39112ced-337f-4b71-9df6-291cd4265cc9,24,40.65707,39112ced-337f-4b71-9df6-291cd4265cc9,71,FALSE,3544.02,FALSE,TRUE
-73.934077,E 128 St & 3 Ave,NA,classic,97bcf094-ad77-4743-9c94-832c7300c090,19,40.805631,97bcf094-ad77-4743-9c94-832c7300c090,71,FALSE,7696.07,FALSE,TRUE
-73.95362,Brevoort Pl & Bedford Ave,NA,classic,8f9ce302-2a6d-443c-8fe0-625b20021ea2,24,40.68012,8f9ce302-2a6d-443c-8fe0-625b20021ea2,71,FALSE,4181.10,FALSE,TRUE
-73.965248,Parade Pl & Crooke Ave,NA,classic,b5010362-af16-4357-8fb7-5958576954c0,30,40.651847,b5010362-af16-4357-8fb7-5958576954c0,71,FALSE,3376.02,FALSE,TRUE
-73.97896572947502,E 43 St & Madison Ave,NA,classic,2af3ecc3-4f43-468a-a7cc-bb4804ee3e7a,56,40.75354681867074,2af3ecc3-4f43-468a-a7cc-bb4804ee3e7a,71,FALSE,6551.11,FALSE,TRUE
